review_text,review_date,review_id,product_name,product_category,product_variant,product_price,product_url,product_id,rating,sold_count,shop_id,sentiment_label
"Enak, gak bikin jerawatan, bikin kenyang utk ganti makan malam",5/17/2025,1463217560,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
"Barang sesuai dengan deskripsi, semoga bermanfaat bagi umat manusia terima kasih",10/29/2025,1741651783,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Chocolate,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
"Seller garcep &amp; amanah, manteb pokoknya��",7/31/2025,1602914294,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Chocolate,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
Baru coba akhirnyaaa.. Kualitasnya Puro terpercaya deh :),4/18/2024,1029170933,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Plain,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
barang berkualitas. packing ok.,4/25/2024,1032027960,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Mix Plain Choco,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
"barang sesuai pesanan, thanks ya",9/6/2024,1088526489,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Plain,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
dpt free terima kasih,6/6/2024,1049169125,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Mix Plain Choco,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
selalu sesuai dengan order. thank you yaaa,4/10/2025,1357469033,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Mix Plain Choco,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
wih paketnya mantep �,11/16/2023,964070674,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Plain,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
Repeat order :) exp 2026,9/8/2024,1089528028,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Plain,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
Repeat order,5/9/2024,1037357210,PURO VEGA-PRO Vegan Pea Protein Isolate vegapro 600gr,Kesehatan,Mix Plain Choco,274900,https://www.tokopedia.com/puronutrition/puro-vega-pro-vegan-pea-protein-isolate-vegapro-600gr-chocolate-2e2fe?extParam=ivf%3Dfalse,12005664416,5,250,8674029,positive
"barang sesuai pesanan. packing rapi. toko cepat respon, cepat kirim dan cepat sampai",10/23/2023,953972340,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"Produk bagus, pengiriman cepat, harga bersaing.",4/22/2024,1030884225,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
pengiriman cepat barang sampai dengan selamat produk sesuai gambar tapi masker agak sempit untuk orang dewasa,6/18/2022,695164718,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
packing aman...tiba saat hujan.dapatny pink..wk..wk..kirain putih..,2/28/2025,1278593213,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"Pesanan cepat sampai walau dengan bebas ongkir, packing rapi dan masker bagus. Terima kasih",12/27/2020,298526721,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"packingnya rapi, tidak salah kirim, penjual ramah, pengiriman cepat..mantap gan..",4/18/2021,365407017,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
bahannya tebal. bagus,1/1/2021,301164153,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
Cakep motif nya. Bahannya juga enak pakai. Tidak gatal.,12/23/2021,555681567,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
so far so good,7/27/2021,437114429,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
produksi sesuai deskripsi.,5/25/2021,389121156,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"Saran: Tolong pengemasan/packing ditingkatkan, agar barang tidak rusak saat proses pengiriman. Produk dikirim tanpa menggunakan plastik pembungkus atau kardus, hanya dengan bubble wrap saja. Terima kasih ��",4/3/2021,355983098,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
maskernya lucu bingits.....unyu...unyu....,1/5/2021,303018102,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"Sayang orderan kurang 1 pack, karna stock kosong",1/14/2021,308183244,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"Masker belum dipakai namun sepertinya ok, lucu gb nya.. Seller ramah, fast response, pengiriman cepat",4/18/2021,365654596,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
bahannya sih tebal. motifnya juga lucu. tapi lapisan dalamnya gak lembut,6/3/2021,395001419,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,4,250,5240450,positive
"Pengemasan rapi, produk original, respon penjual cepat",12/27/2020,298399488,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
Lucu ada gambar panda nya.,12/26/2020,297793385,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"Barang bagus, gambar lucu, respon dan pengiriman cepat.",12/25/2020,297254133,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"respon cepat, barang Ori, harga terbaik",12/21/2020,295298691,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
Barangnya sesuai pesanan,1/1/2021,301050753,ONEMED - Masker 3 Ply Earloop KUNGFU PANDA | Masker Medis Karet Isi 5,Kesehatan,,8000,https://www.tokopedia.com/intimedikabdg/onemed-masker-3-ply-earloop-kungfu-panda-masker-medis-karet-isi-5-1729581839082884062?extParam=ivf%3Dfalse,1.00269E+11,5,250,5240450,positive
"selalu suka belanja di toko ini, semuanya oke, pengiriman, exp dan packing.",4/23/2024,1030997924,ONDANSETRON HCL PERTIWI 8 MG BOX 30 TABLET,Kesehatan,,22951,https://www.tokopedia.com/apt-given-jaya-farma-by-goa/ondansetron-hcl-pertiwi-8-mg-box-30-tablet?extParam=ivf%3Dfalse,11550374737,5,250,12174025,positive
sudah diterima dgn baik..terima kasih,12/6/2023,972518207,ONDANSETRON HCL PERTIWI 8 MG BOX 30 TABLET,Kesehatan,,22951,https://www.tokopedia.com/apt-given-jaya-farma-by-goa/ondansetron-hcl-pertiwi-8-mg-box-30-tablet?extParam=ivf%3Dfalse,11550374737,5,250,12174025,positive
"Pengirimannya cepat,dikemas dgn sangat baik...dan barangpun TDK ada yg rusak serta sesuai dgn yg dipesan. Makasi KK sdh amanah �,dan jg dijaga privasinya ��",2/13/2025,1465431000,Akurat Compact - Alat Test Uji Kehamilan Pribadi Praktis,Kesehatan,Not Specified,22150,https://www.tokopedia.com/megahsakti/akurat-compact-alat-test-uji-kehamilan-pribadi-praktis-1729729022042081624?extParam=ivf%3Dtrue,1.00483E+11,5,250,1644924,positive
Terimakasih seller Tokonya amanah � Pesanan sesuai dengan yg sya pesan � Sukses terus buat tokonya �☺️,5/19/2025,1466532507,Akurat Compact - Alat Test Uji Kehamilan Pribadi Praktis,Kesehatan,Not Specified,22150,https://www.tokopedia.com/megahsakti/akurat-compact-alat-test-uji-kehamilan-pribadi-praktis-1729729022042081624?extParam=ivf%3Dtrue,1.00483E+11,5,250,1644924,positive
"Udah sampai Cuma lain kali di tes nya Belom di cobain Saya kasih bintang 4 ya ,semoga amanah terus toko nya makasih kurir juga ramah",3/27/2025,1465430995,Akurat Compact - Alat Test Uji Kehamilan Pribadi Praktis,Kesehatan,Not Specified,22150,https://www.tokopedia.com/megahsakti/akurat-compact-alat-test-uji-kehamilan-pribadi-praktis-1729729022042081624?extParam=ivf%3Dtrue,1.00483E+11,5,250,1644924,positive
"Bagus, packingan juga bagus, tidak hancur",4/24/2025,1465430977,Akurat Compact - Alat Test Uji Kehamilan Pribadi Praktis,Kesehatan,Not Specified,22150,https://www.tokopedia.com/megahsakti/akurat-compact-alat-test-uji-kehamilan-pribadi-praktis-1729729022042081624?extParam=ivf%3Dtrue,1.00483E+11,5,250,1644924,positive
"Alhamdulillah semuaa bagus, exp masih lama",1/17/2025,1465431002,Akurat Compact - Alat Test Uji Kehamilan Pribadi Praktis,Kesehatan,Not Specified,22150,https://www.tokopedia.com/megahsakti/akurat-compact-alat-test-uji-kehamilan-pribadi-praktis-1729729022042081624?extParam=ivf%3Dtrue,1.00483E+11,5,250,1644924,positive
